0.0,0.0,0.0
0.13279701213313738,0.10685785165356307,0.9853661010550833
-0.12029699353395235,0.07493988269597168,1.9522811270801261
0.09012428180249063,-0.28165432592246803,1.0420265158500739
-0.037555538310755227,-1.1510531248388203,0.5646968687730738
-0.3487086302621415,-1.4256142494163524,1.4745319869344982
-0.27181686936659066,-2.401684924472954,1.6779372336734437
-0.3188683524157888,-2.7150714734758647,2.626396525813553
-0.10441112899918509,-2.7121054460138763,1.649667647359795
0.7485270966392596,-2.6265126175701563,2.164614490212284
1.0338984327507805,-3.3756728640796503,1.5668502176300565
1.2248029132113492,-4.33646901397899,1.3657874471361473
2.0132898264152166,-4.209084894905384,0.7640718383024738
2.6070306295174857,-4.639838673209093,1.4437210428253306
2.6151725694114356,-5.51337773939673,1.9304069874125926
2.660825882426249,-5.573369547328523,0.933252657335324
2.633121426245437,-6.1668966405005365,0.12891563047499954
3.6188861868140885,-6.009796705594626,0.06902032787464428
3.7517495729543473,-6.01310774485526,-0.9221085021178845
4.140999522299189,-6.754790016469266,-0.37585591868369483
4.415264713000339,-7.275737862757076,-1.184182552302651
4.46496909251358,-7.370370625377374,-2.178453196994555
5.455821965892289,-7.259699851821243,-2.101235561718391
5.589168852086059,-7.258621367954566,-3.092304401312783
6.080621625864204,-7.252818579356478,-2.2214195072020546
6.044831913372524,-7.45537106341477,-1.2428023258274488
6.579136886901797,-7.400760591665068,-2.086328194806674
7.565037943563603,-7.2547854868854795,-2.0045334806881967
7.752547154221905,-7.2529329569393735,-1.0222723829900853
7.8523371826097295,-7.179610067548209,-2.014575614933672
7.985200568749988,-7.182921106808843,-3.005704444926201
8.118063954890246,-7.186232146069477,-3.9968332749187296
8.313263450004929,-7.1843028129454005,-3.016071614381028
8.095881368849158,-8.15965957805071,-2.9783328868496044
9.052390431149922,-7.997933767861492,-3.221098568228074
9.738891794652071,-7.954366058775642,-2.495276460108804
10.673318143437978,-7.837880015270931,-2.1587078930035877
10.806181529578236,-7.841191054531565,-3.1498367229961164
11.39375424566854,-8.274483981566222,-2.466451368537885
11.503444615400985,-8.320088041659345,-3.459370445044617
11.555741431763908,-8.426783822002808,-4.4522858762144635
11.688604817904166,-8.430094861263441,-5.443414706206992
11.688333278974156,-8.429791148661286,-4.443414789194363
12.316931746691239,-8.944898481371528,-3.8607241318367276
12.98812090281023,-9.569909021300395,-4.2593052925632495
13.120984288950488,-9.57322006056103,-5.250434122555778
13.070373948215277,-10.06806086981925,-4.382925524959573
13.096651075012915,-10.11666163723884,-5.381398097448916
13.068910756412983,-10.262105861289644,-4.392420619235063
13.116311748802929,-11.210429600749865,-4.078676725116581
14.054621694777328,-11.050116908163767,-4.385065833737159
14.93167845455576,-10.90051998744591,-4.841565780548429
15.668215077371013,-10.787760908341902,-5.5084984558099706
15.855724288029316,-10.785908378395796,-4.526237358111859
16.405499434339184,-10.727194500082009,-5.359484001665445
16.405153613709412,-10.727078988460612,-6.359483935198021
16.40254038895025,-10.715445765775524,-7.359412852264788
16.355612872055875,-11.02720645085861,-6.4104117545864705
17.07059376266776,-11.517796813462544,-5.912291867230046
17.25810297332606,-11.515944283516438,-4.9300307695319345
18.02448815759447,-11.457543547035291,-4.290309655832896
17.98056056331792,-11.733941346056003,-3.3302707903917197
17.93186253098857,-12.340837030665295,-2.536982614726741
18.254024556283603,-12.63293991453017,-3.437475554563376
18.808267066470457,-12.573017685705379,-4.267671053463753
19.723252244835223,-12.416013504432453,-4.639358839697869
19.85611563097548,-12.419324543693087,-5.630487669690398
19.829399483795008,-13.18693518193106,-4.9901282740821795
19.962262869935266,-13.190246221191694,-5.981257104074708
20.925639620614433,-13.02842819260417,-6.195079838775439
21.669797454915003,-12.913482259148246,-6.853119769198381
22.397803774073093,-12.86121499823084,-6.169544657961818
22.53066716021335,-12.864526037491474,-7.160673487954346
23.14154874672826,-12.83444370676217,-6.369523223696716
23.91108323612798,-12.772411909067726,-5.733937882692765
24.157230097439804,-13.667373578614844,-6.106033747635889
24.106279509845663,-14.239116882244229,-5.287184779645595
23.60722767473606,-14.110307443387255,-4.430239393792397
23.56162199044747,-14.695091454634323,-5.240145426459372
23.585824060275126,-14.6065384779201,-4.2443680265696635
23.7676872698459,-14.631002888190762,-3.261348563062086
24.75553997328355,-14.47660203176646,-3.2788817272480295
24.967715287989726,-14.836516053758194,-4.187420957332823
24.937333395910272,-15.558445221045465,-3.4961212986799506
25.545741493555376,-16.124231754126175,-2.939591707638848
25.542876204712083,-16.113334090444994,-3.9395282211466487
25.629584351391053,-16.173540321155656,-4.933941066539905
25.76244773753131,-16.17685136041629,-5.925069896532434
25.89579462372508,-16.175772876549612,-6.916138736126826
25.939202774079277,-16.266612784567304,-7.9110577497124375
26.072066160219535,-16.269923823827938,-8.902186579704967
26.835859314481542,-16.149401799573905,-9.53629576523393
27.238011133577473,-16.824885025506514,-10.154354278549224
27.37087451971773,-16.82819606476715,-11.145483108541754
27.367388301230893,-16.819664942192038,-10.145525576329375
27.49267956670179,-16.84485892960574,-11.13732563773031
27.763024086133928,-17.329417059931558,-11.969261488110707
28.63678121536873,-17.180546591328785,-12.432279913974465
28.806216184160792,-17.106993107567853,-11.449487119751256
29.016637459497236,-17.463587316186292,-12.359741730981307
30.000027545985805,-17.320710769646034,-12.247803219982039
0.0,0.0,0.0
-0.9966398192891727,0.05763628191224078,-0.05819905166390581
-1.0473808341399053,0.029262911121119495,-1.0565077720715095
-1.9098764438768985,-0.23308731594770093,-1.4892590650116357
-1.9129582470703614,-0.20288380318000904,-0.48972004611063824
-2.041308293302459,-0.588403572738567,-1.4034490939753401
